spearman_rho,kendall_tau,exact_rank_agreement,top_rank_agreement,reference_top,comparison_top,repetition,assignment_seed,scenario_id,asset_id_changed,dimension_changed,base_score,alternative_score,delta
1.0,1.0,1,1,A1,A1,164,205,A5_criticality_3_to_2,A5,criticality,3,2,-1
1.0,1.0,1,1,A1,A1,164,205,A5_criticality_3_to_4,A5,criticality,3,4,1
1.0,1.0,1,1,A1,A1,164,205,A5_throughput_3_to_2,A5,throughput,3,2,-1
1.0,1.0,1,1,A1,A1,164,205,A5_throughput_3_to_4,A5,throughput,3,4,1
1.0,1.0,1,1,A1,A1,164,205,A5_severity_2_to_1,A5,severity,2,1,-1
1.0,1.0,1,1,A1,A1,164,205,A5_severity_2_to_3,A5,severity,2,3,1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A1_criticality_4_to_3,A1,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A1_criticality_4_to_5,A1,criticality,4,5,1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A1_throughput_3_to_2,A1,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A1_throughput_3_to_4,A1,throughput,3,4,1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A1_severity_3_to_2,A1,severity,3,2,-1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A1_severity_3_to_4,A1,severity,3,4,1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A2_criticality_5_to_4,A2,criticality,5,4,-1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A2_throughput_5_to_4,A2,throughput,5,4,-1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A2_severity_4_to_3,A2,severity,4,3,-1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A2_severity_4_to_5,A2,severity,4,5,1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A3_criticality_4_to_3,A3,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A3_criticality_4_to_5,A3,criticality,4,5,1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A3_throughput_4_to_3,A3,throughput,4,3,-1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A3_throughput_4_to_5,A3,throughput,4,5,1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A3_severity_4_to_3,A3,severity,4,3,-1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A3_severity_4_to_5,A3,severity,4,5,1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A4_criticality_2_to_1,A4,criticality,2,1,-1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A4_criticality_2_to_3,A4,criticality,2,3,1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A4_throughput_2_to_1,A4,throughput,2,1,-1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A4_throughput_2_to_3,A4,throughput,2,3,1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A4_severity_2_to_1,A4,severity,2,1,-1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A4_severity_2_to_3,A4,severity,2,3,1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A5_criticality_3_to_2,A5,criticality,3,2,-1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A5_criticality_3_to_4,A5,criticality,3,4,1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A5_throughput_3_to_2,A5,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A5_throughput_3_to_4,A5,throughput,3,4,1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A5_severity_2_to_1,A5,severity,2,1,-1
0.9999999999999999,1.0,1,1,A2,A2,165,206,A5_severity_2_to_3,A5,severity,2,3,1
1.0,1.0,1,1,A2,A2,166,207,A1_criticality_4_to_3,A1,criticality,4,3,-1
1.0,1.0,1,1,A2,A2,166,207,A1_criticality_4_to_5,A1,criticality,4,5,1
1.0,1.0,1,1,A2,A2,166,207,A1_throughput_3_to_2,A1,throughput,3,2,-1
1.0,1.0,1,1,A2,A2,166,207,A1_throughput_3_to_4,A1,throughput,3,4,1
1.0,1.0,1,1,A2,A2,166,207,A1_severity_3_to_2,A1,severity,3,2,-1
1.0,1.0,1,1,A2,A2,166,207,A1_severity_3_to_4,A1,severity,3,4,1
1.0,1.0,1,1,A2,A2,166,207,A2_criticality_5_to_4,A2,criticality,5,4,-1
1.0,1.0,1,1,A2,A2,166,207,A2_throughput_5_to_4,A2,throughput,5,4,-1
1.0,1.0,1,1,A2,A2,166,207,A2_severity_4_to_3,A2,severity,4,3,-1
1.0,1.0,1,1,A2,A2,166,207,A2_severity_4_to_5,A2,severity,4,5,1
1.0,1.0,1,1,A2,A2,166,207,A3_criticality_4_to_3,A3,criticality,4,3,-1
1.0,1.0,1,1,A2,A2,166,207,A3_criticality_4_to_5,A3,criticality,4,5,1
1.0,1.0,1,1,A2,A2,166,207,A3_throughput_4_to_3,A3,throughput,4,3,-1
1.0,1.0,1,1,A2,A2,166,207,A3_throughput_4_to_5,A3,throughput,4,5,1
1.0,1.0,1,1,A2,A2,166,207,A3_severity_4_to_3,A3,severity,4,3,-1
1.0,1.0,1,1,A2,A2,166,207,A3_severity_4_to_5,A3,severity,4,5,1
1.0,1.0,1,1,A2,A2,166,207,A4_criticality_2_to_1,A4,criticality,2,1,-1
1.0,1.0,1,1,A2,A2,166,207,A4_criticality_2_to_3,A4,criticality,2,3,1
1.0,1.0,1,1,A2,A2,166,207,A4_throughput_2_to_1,A4,throughput,2,1,-1
1.0,1.0,1,1,A2,A2,166,207,A4_throughput_2_to_3,A4,throughput,2,3,1
1.0,1.0,1,1,A2,A2,166,207,A4_severity_2_to_1,A4,severity,2,1,-1
1.0,1.0,1,1,A2,A2,166,207,A4_severity_2_to_3,A4,severity,2,3,1
1.0,1.0,1,1,A2,A2,166,207,A5_criticality_3_to_2,A5,criticality,3,2,-1
1.0,1.0,1,1,A2,A2,166,207,A5_criticality_3_to_4,A5,criticality,3,4,1
1.0,1.0,1,1,A2,A2,166,207,A5_throughput_3_to_2,A5,throughput,3,2,-1
1.0,1.0,1,1,A2,A2,166,207,A5_throughput_3_to_4,A5,throughput,3,4,1
1.0,1.0,1,1,A2,A2,166,207,A5_severity_2_to_1,A5,severity,2,1,-1
1.0,1.0,1,1,A2,A2,166,207,A5_severity_2_to_3,A5,severity,2,3,1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A1_criticality_4_to_3,A1,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A1_criticality_4_to_5,A1,criticality,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A1_throughput_3_to_2,A1,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A1_throughput_3_to_4,A1,throughput,3,4,1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A1_severity_3_to_2,A1,severity,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A1_severity_3_to_4,A1,severity,3,4,1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A2_criticality_5_to_4,A2,criticality,5,4,-1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A2_throughput_5_to_4,A2,throughput,5,4,-1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A2_severity_4_to_3,A2,severity,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A2_severity_4_to_5,A2,severity,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A3_criticality_4_to_3,A3,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A3_criticality_4_to_5,A3,criticality,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A3_throughput_4_to_3,A3,throughput,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A3_throughput_4_to_5,A3,throughput,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A3_severity_4_to_3,A3,severity,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A3_severity_4_to_5,A3,severity,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A4_criticality_2_to_1,A4,criticality,2,1,-1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A4_criticality_2_to_3,A4,criticality,2,3,1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A4_throughput_2_to_1,A4,throughput,2,1,-1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A4_throughput_2_to_3,A4,throughput,2,3,1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A4_severity_2_to_1,A4,severity,2,1,-1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A4_severity_2_to_3,A4,severity,2,3,1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A5_criticality_3_to_2,A5,criticality,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A5_criticality_3_to_4,A5,criticality,3,4,1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A5_throughput_3_to_2,A5,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A5_throughput_3_to_4,A5,throughput,3,4,1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A5_severity_2_to_1,A5,severity,2,1,-1
0.9999999999999999,1.0,1,1,A1,A1,167,208,A5_severity_2_to_3,A5,severity,2,3,1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A1_criticality_4_to_3,A1,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A1_criticality_4_to_5,A1,criticality,4,5,1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A1_throughput_3_to_2,A1,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A1_throughput_3_to_4,A1,throughput,3,4,1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A1_severity_3_to_2,A1,severity,3,2,-1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A1_severity_3_to_4,A1,severity,3,4,1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A2_criticality_5_to_4,A2,criticality,5,4,-1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A2_throughput_5_to_4,A2,throughput,5,4,-1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A2_severity_4_to_3,A2,severity,4,3,-1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A2_severity_4_to_5,A2,severity,4,5,1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A3_criticality_4_to_3,A3,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A3_criticality_4_to_5,A3,criticality,4,5,1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A3_throughput_4_to_3,A3,throughput,4,3,-1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A3_throughput_4_to_5,A3,throughput,4,5,1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A3_severity_4_to_3,A3,severity,4,3,-1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A3_severity_4_to_5,A3,severity,4,5,1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A4_criticality_2_to_1,A4,criticality,2,1,-1
0.8999999999999998,0.8,0,1,A2,A2,168,209,A4_criticality_2_to_3,A4,criticality,2,3,1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A4_throughput_2_to_1,A4,throughput,2,1,-1
0.8999999999999998,0.8,0,1,A2,A2,168,209,A4_throughput_2_to_3,A4,throughput,2,3,1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A4_severity_2_to_1,A4,severity,2,1,-1
0.8999999999999998,0.8,0,1,A2,A2,168,209,A4_severity_2_to_3,A4,severity,2,3,1
0.8999999999999998,0.8,0,1,A2,A2,168,209,A5_criticality_3_to_2,A5,criticality,3,2,-1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A5_criticality_3_to_4,A5,criticality,3,4,1
0.8999999999999998,0.8,0,1,A2,A2,168,209,A5_throughput_3_to_2,A5,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A5_throughput_3_to_4,A5,throughput,3,4,1
0.8999999999999998,0.8,0,1,A2,A2,168,209,A5_severity_2_to_1,A5,severity,2,1,-1
0.9999999999999999,1.0,1,1,A2,A2,168,209,A5_severity_2_to_3,A5,severity,2,3,1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A1_criticality_4_to_3,A1,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A1_criticality_4_to_5,A1,criticality,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A1_throughput_3_to_2,A1,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A1_throughput_3_to_4,A1,throughput,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A1_severity_3_to_2,A1,severity,3,2,-1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A1_severity_3_to_4,A1,severity,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A2_criticality_5_to_4,A2,criticality,5,4,-1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A2_throughput_5_to_4,A2,throughput,5,4,-1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A2_severity_4_to_3,A2,severity,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A2_severity_4_to_5,A2,severity,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A3_criticality_4_to_3,A3,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A3_criticality_4_to_5,A3,criticality,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A3_throughput_4_to_3,A3,throughput,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A3_throughput_4_to_5,A3,throughput,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A3_severity_4_to_3,A3,severity,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A3_severity_4_to_5,A3,severity,4,5,1
0.8999999999999998,0.8,0,1,A3,A3,169,210,A4_criticality_2_to_1,A4,criticality,2,1,-1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A4_criticality_2_to_3,A4,criticality,2,3,1
0.8999999999999998,0.8,0,1,A3,A3,169,210,A4_throughput_2_to_1,A4,throughput,2,1,-1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A4_throughput_2_to_3,A4,throughput,2,3,1
0.8999999999999998,0.8,0,1,A3,A3,169,210,A4_severity_2_to_1,A4,severity,2,1,-1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A4_severity_2_to_3,A4,severity,2,3,1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A5_criticality_3_to_2,A5,criticality,3,2,-1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A5_criticality_3_to_4,A5,criticality,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A5_throughput_3_to_2,A5,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A5_throughput_3_to_4,A5,throughput,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A5_severity_2_to_1,A5,severity,2,1,-1
0.9999999999999999,1.0,1,1,A3,A3,169,210,A5_severity_2_to_3,A5,severity,2,3,1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A1_criticality_4_to_3,A1,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A1_criticality_4_to_5,A1,criticality,4,5,1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A1_throughput_3_to_2,A1,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A1_throughput_3_to_4,A1,throughput,3,4,1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A1_severity_3_to_2,A1,severity,3,2,-1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A1_severity_3_to_4,A1,severity,3,4,1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A2_criticality_5_to_4,A2,criticality,5,4,-1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A2_throughput_5_to_4,A2,throughput,5,4,-1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A2_severity_4_to_3,A2,severity,4,3,-1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A2_severity_4_to_5,A2,severity,4,5,1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A3_criticality_4_to_3,A3,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A3_criticality_4_to_5,A3,criticality,4,5,1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A3_throughput_4_to_3,A3,throughput,4,3,-1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A3_throughput_4_to_5,A3,throughput,4,5,1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A3_severity_4_to_3,A3,severity,4,3,-1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A3_severity_4_to_5,A3,severity,4,5,1
0.8999999999999998,0.8,0,1,A2,A2,170,211,A4_criticality_2_to_1,A4,criticality,2,1,-1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A4_criticality_2_to_3,A4,criticality,2,3,1
0.8999999999999998,0.8,0,1,A2,A2,170,211,A4_throughput_2_to_1,A4,throughput,2,1,-1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A4_throughput_2_to_3,A4,throughput,2,3,1
0.8999999999999998,0.8,0,1,A2,A2,170,211,A4_severity_2_to_1,A4,severity,2,1,-1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A4_severity_2_to_3,A4,severity,2,3,1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A5_criticality_3_to_2,A5,criticality,3,2,-1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A5_criticality_3_to_4,A5,criticality,3,4,1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A5_throughput_3_to_2,A5,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A5_throughput_3_to_4,A5,throughput,3,4,1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A5_severity_2_to_1,A5,severity,2,1,-1
0.9999999999999999,1.0,1,1,A2,A2,170,211,A5_severity_2_to_3,A5,severity,2,3,1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A1_criticality_4_to_3,A1,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A1_criticality_4_to_5,A1,criticality,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A1_throughput_3_to_2,A1,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A1_throughput_3_to_4,A1,throughput,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A1_severity_3_to_2,A1,severity,3,2,-1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A1_severity_3_to_4,A1,severity,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A2_criticality_5_to_4,A2,criticality,5,4,-1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A2_throughput_5_to_4,A2,throughput,5,4,-1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A2_severity_4_to_3,A2,severity,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A2_severity_4_to_5,A2,severity,4,5,1
0.8999999999999998,0.8,0,0,A3,A2,171,212,A3_criticality_4_to_3,A3,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A3_criticality_4_to_5,A3,criticality,4,5,1
0.8999999999999998,0.8,0,0,A3,A2,171,212,A3_throughput_4_to_3,A3,throughput,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A3_throughput_4_to_5,A3,throughput,4,5,1
0.8999999999999998,0.8,0,0,A3,A2,171,212,A3_severity_4_to_3,A3,severity,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A3_severity_4_to_5,A3,severity,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A4_criticality_2_to_1,A4,criticality,2,1,-1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A4_criticality_2_to_3,A4,criticality,2,3,1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A4_throughput_2_to_1,A4,throughput,2,1,-1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A4_throughput_2_to_3,A4,throughput,2,3,1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A4_severity_2_to_1,A4,severity,2,1,-1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A4_severity_2_to_3,A4,severity,2,3,1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A5_criticality_3_to_2,A5,criticality,3,2,-1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A5_criticality_3_to_4,A5,criticality,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A5_throughput_3_to_2,A5,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A5_throughput_3_to_4,A5,throughput,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A5_severity_2_to_1,A5,severity,2,1,-1
0.9999999999999999,1.0,1,1,A3,A3,171,212,A5_severity_2_to_3,A5,severity,2,3,1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A1_criticality_4_to_3,A1,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A1_criticality_4_to_5,A1,criticality,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A1_throughput_3_to_2,A1,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A1_throughput_3_to_4,A1,throughput,3,4,1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A1_severity_3_to_2,A1,severity,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A1_severity_3_to_4,A1,severity,3,4,1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A2_criticality_5_to_4,A2,criticality,5,4,-1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A2_throughput_5_to_4,A2,throughput,5,4,-1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A2_severity_4_to_3,A2,severity,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A2_severity_4_to_5,A2,severity,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A3_criticality_4_to_3,A3,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A3_criticality_4_to_5,A3,criticality,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A3_throughput_4_to_3,A3,throughput,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A3_throughput_4_to_5,A3,throughput,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A3_severity_4_to_3,A3,severity,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A3_severity_4_to_5,A3,severity,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A4_criticality_2_to_1,A4,criticality,2,1,-1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A4_criticality_2_to_3,A4,criticality,2,3,1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A4_throughput_2_to_1,A4,throughput,2,1,-1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A4_throughput_2_to_3,A4,throughput,2,3,1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A4_severity_2_to_1,A4,severity,2,1,-1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A4_severity_2_to_3,A4,severity,2,3,1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A5_criticality_3_to_2,A5,criticality,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A5_criticality_3_to_4,A5,criticality,3,4,1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A5_throughput_3_to_2,A5,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A5_throughput_3_to_4,A5,throughput,3,4,1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A5_severity_2_to_1,A5,severity,2,1,-1
0.9999999999999999,1.0,1,1,A1,A1,172,213,A5_severity_2_to_3,A5,severity,2,3,1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A1_criticality_4_to_3,A1,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A1_criticality_4_to_5,A1,criticality,4,5,1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A1_throughput_3_to_2,A1,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A1_throughput_3_to_4,A1,throughput,3,4,1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A1_severity_3_to_2,A1,severity,3,2,-1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A1_severity_3_to_4,A1,severity,3,4,1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A2_criticality_5_to_4,A2,criticality,5,4,-1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A2_throughput_5_to_4,A2,throughput,5,4,-1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A2_severity_4_to_3,A2,severity,4,3,-1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A2_severity_4_to_5,A2,severity,4,5,1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A3_criticality_4_to_3,A3,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A3_criticality_4_to_5,A3,criticality,4,5,1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A3_throughput_4_to_3,A3,throughput,4,3,-1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A3_throughput_4_to_5,A3,throughput,4,5,1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A3_severity_4_to_3,A3,severity,4,3,-1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A3_severity_4_to_5,A3,severity,4,5,1
0.8999999999999998,0.8,0,0,A4,A5,173,214,A4_criticality_2_to_1,A4,criticality,2,1,-1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A4_criticality_2_to_3,A4,criticality,2,3,1
0.8999999999999998,0.8,0,0,A4,A5,173,214,A4_throughput_2_to_1,A4,throughput,2,1,-1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A4_throughput_2_to_3,A4,throughput,2,3,1
0.8999999999999998,0.8,0,0,A4,A5,173,214,A4_severity_2_to_1,A4,severity,2,1,-1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A4_severity_2_to_3,A4,severity,2,3,1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A5_criticality_3_to_2,A5,criticality,3,2,-1
0.8999999999999998,0.8,0,0,A4,A5,173,214,A5_criticality_3_to_4,A5,criticality,3,4,1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A5_throughput_3_to_2,A5,throughput,3,2,-1
0.8999999999999998,0.8,0,0,A4,A5,173,214,A5_throughput_3_to_4,A5,throughput,3,4,1
0.9999999999999999,1.0,1,1,A4,A4,173,214,A5_severity_2_to_1,A5,severity,2,1,-1
0.8999999999999998,0.8,0,0,A4,A5,173,214,A5_severity_2_to_3,A5,severity,2,3,1
0.9999999999999999,1.0,1,1,A3,A3,174,215,A1_criticality_4_to_3,A1,criticality,4,3,-1
0.8999999999999998,0.8,0,0,A3,A1,174,215,A1_criticality_4_to_5,A1,criticality,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,174,215,A1_throughput_3_to_2,A1,throughput,3,2,-1
0.8999999999999998,0.8,0,0,A3,A1,174,215,A1_throughput_3_to_4,A1,throughput,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,174,215,A1_severity_3_to_2,A1,severity,3,2,-1
0.8999999999999998,0.8,0,0,A3,A1,174,215,A1_severity_3_to_4,A1,severity,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,174,215,A2_criticality_5_to_4,A2,criticality,5,4,-1
0.9999999999999999,1.0,1,1,A3,A3,174,215,A2_throughput_5_to_4,A2,throughput,5,4,-1
